Date/Time,ActivePower,WindSpeed,Power,WindDirection,Time,TimeDiff,Gust
14 12 2018 02:00,1332.932007,7.916307926,1482.440063,196.6952057,0,-50,0.857228756
14 12 2018 02:10,1156.503052,7.487038136,1251.258188,195.4873047,10,10,-0.429269791
14 12 2018 02:20,1503.089966,8.283992767,1696.577676,198.608902,20,10,0.796954632
14 12 2018 02:30,1378.083984,8.206665993,1650.472918,194.514801,30,10,-0.077326775
14 12 2018 02:40,1395.526978,8.384008408,1756.967134,193.9468994,40,10,0.177342415
14 12 2018 02:50,1530.88501,8.620615005,1902.877168,195.7882996,50,10,0.236606598
14 12 2018 03:00,1250.744995,8.236985207,1668.487177,186.7019043,0,-50,-0.383629799
14 12 2018 03:10,883.8355713,7.13158083,1076.33839,177.9087067,10,10,-1.105404377
14 12 2018 03:20,785.0446167,6.844385147,947.4480106,179.2187042,20,10,-0.287195683
14 12 2018 03:30,535.8859253,6.103374958,659.4188058,178.4682007,30,10,-0.741010189
14 12 2018 03:40,731.8826294,6.580169201,837.708541,173.1022949,40,10,0.476794243
14 12 2018 03:50,604.8352051,6.217071056,699.7000247,172.9311981,50,10,-0.363098145
14 12 2018 04:00,505.2538147,5.864064217,580.0839459,177.1651001,0,-50,-0.35300684
14 12 2018 04:10,517.3729248,5.879072189,584.9474653,180.2453003,10,10,0.015007973
14 12 2018 04:20,472.480011,5.768959999,549.802507,183.3079987,20,10,-0.11011219
14 12 2018 04:30,567.7678833,6.035728931,636.1082648,193.6309052,30,10,0.266768932
14 12 2018 04:40,636.7249756,6.270411015,719.0752027,193.2169952,40,10,0.234682083
14 12 2018 04:50,594.4926758,6.107563019,660.8780656,191.4438934,50,10,-0.162847996
14 12 2018 05:00,621.2161865,6.211935043,697.8505467,187.5783997,0,-50,0.104372025
14 12 2018 05:10,286.3096008,4.865383148,303.6043365,185.0117035,10,10,-1.346551895
14 12 2018 05:20,191.0099945,4.459736824,213.5256328,194.5225067,20,10,-0.405646324
14 12 2018 05:30,199.6894073,4.454957008,212.5260006,198.4835968,30,10,-0.004779816
14 12 2018 05:40,337.781311,5.215795994,390.8367274,197.4154968,40,10,0.760838985
14 12 2018 05:50,427.8998108,5.682866096,523.1754834,197.0700073,50,10,0.467070103
14 12 2018 06:00,464.6686096,5.77620697,552.0775855,205.0626984,0,-50,0.093340874
14 12 2018 06:10,330.4466858,5.246541023,398.956253,205.6609039,10,10,-0.529665947
14 12 2018 06:20,408.3518982,5.711806774,532.04428,206.8345032,20,10,0.465265751
14 12 2018 06:30,547.2918091,6.228854179,703.9538203,200.0921021,30,10,0.517047405
14 12 2018 06:40,578.8178101,6.204021931,695.0065713,196.3860016,40,10,-0.024832249
14 12 2018 06:50,578.1262207,6.315917015,735.846914,192.0305939,50,10,0.111895084
14 12 2018 07:00,1019.536987,7.355447769,1184.382561,186.3513947,0,-50,1.039530754
14 12 2018 07:10,1227.953979,7.821010113,1429.223437,192.084198,10,10,0.465562344
14 12 2018 07:20,1142.249023,7.632606983,1327.153177,193.9562988,20,10,-0.18840313
14 12 2018 07:30,864.6732178,7.066515923,1046.214972,192.6564026,30,10,-0.566091061
14 12 2018 07:40,912.0759888,7.109376907,1065.99583,188.2028961,40,10,0.042860985
14 12 2018 07:50,1179.20105,7.676278114,1350.425341,189.6296997,50,10,0.566901207
14 12 2018 08:00,932.6497803,7.015287876,1022.885707,195.3670044,0,-50,-0.660990238
14 12 2018 08:10,1037.890015,7.315117836,1164.398111,194.8135986,10,10,0.29982996
14 12 2018 08:20,521.388916,5.849319935,575.3286145,192.8970947,20,10,-1.465797901
14 12 2018 08:30,363.5032043,5.312959194,416.7687006,192.6701965,30,10,-0.536360741
14 12 2018 08:40,636.8583984,6.2468009,710.4613614,192.8173065,40,10,0.933841705
14 12 2018 08:50,628.9462891,6.369297981,755.8065315,191.5379944,50,10,0.122497082
14 12 2018 09:00,644.1021118,6.39700222,766.2874725,192.072998,0,-50,0.027704239
14 12 2018 09:10,797.0717163,6.735438824,901.2117366,195.5514984,10,10,0.338436604
14 12 2018 09:20,688.739502,6.479846001,798.1299421,195.7274017,20,10,-0.255592823
14 12 2018 09:30,661.102478,6.467435837,793.3117853,200.7779999,30,10,-0.012410164
14 12 2018 09:40,561.8463745,6.238566875,707.4713815,203.7330933,40,10,-0.228868961
14 12 2018 09:50,585.6367798,6.392774105,764.6824997,202.2859955,50,10,0.15420723
14 12 2018 10:00,915.3765259,7.065755844,1045.866354,200.5787048,0,-50,0.672981739
14 12 2018 10:10,1009.182983,6.867924213,957.6245765,199.4965973,10,10,-0.197831631
14 12 2018 10:20,895.9572144,6.7564888,910.0356559,200.9615936,20,10,-0.111435413
14 12 2018 10:30,889.0379028,6.870038986,958.5421407,203.2209015,30,10,0.113550186
14 12 2018 10:40,914.821228,6.915143013,978.2421863,204.6903076,40,10,0.045104027
14 12 2018 10:50,1094.649048,7.342186928,1177.785544,203.2727966,50,10,0.427043915
14 12 2018 11:00,1262.18103,7.646893024,1334.739644,205.3453979,0,-50,0.304706097
14 12 2018 11:10,1410.912964,7.894225121,1470.018057,205.3381958,10,10,0.247332096
14 12 2018 11:20,1714.495972,8.471808434,1810.637817,201.3209076,20,10,0.577583313
14 12 2018 11:30,1894.602051,8.820345879,2028.88215,200.1049042,30,10,0.348537445
14 12 2018 11:40,1525.589966,8.097082138,1586.072118,202.3110046,40,10,-0.723263741
14 12 2018 11:50,1181.246948,7.470578194,1242.750108,204.5198975,50,10,-0.626503944
14 12 2018 12:00,960.9487305,7.160491943,1089.903663,205.7532959,0,-50,-0.31008625
14 12 2018 12:10,1120.80896,7.339306831,1176.356123,203.6983948,10,10,0.178814888
14 12 2018 12:20,1203.647949,7.361255169,1187.279689,203.5397949,20,10,0.021948338
14 12 2018 12:30,1205.277954,7.438601017,1226.339473,206.7731018,30,10,0.077345848
14 12 2018 12:40,1405.457031,7.87902689,1461.500098,208.7960052,40,10,0.440425873
14 12 2018 12:50,1429.906982,7.967728138,1511.570405,208.8506012,50,10,0.088701248
14 12 2018 13:00,1674.78894,8.316104889,1715.87648,205.4696045,0,-50,0.348376751
14 12 2018 13:10,1928.016968,8.851730347,2048.88159,204.5135956,10,10,0.535625458
14 12 2018 13:20,1806.843018,8.685418129,1943.5034,204.3222046,20,10,-0.166312218
14 12 2018 13:30,1514.36499,8.191731453,1641.630077,200.8614044,30,10,-0.493686676
14 12 2018 13:40,1246.42395,7.496236801,1256.031113,199.8627014,40,10,-0.695494652
14 12 2018 13:50,1477.879028,7.82873106,1433.496711,203.6544037,50,10,0.332494259
14 12 2018 14:00,1635.410034,8.111638069,1594.560622,201.2799988,0,-50,0.282907009
14 12 2018 14:10,1486.005981,8.178236008,1633.656925,200.6539001,10,10,0.066597939
14 12 2018 14:20,1275.692017,7.849118233,1444.81316,203.2863007,20,10,-0.329117775
14 12 2018 14:30,1332.456055,8.008113861,1534.646603,204.811203,30,10,0.158995628
14 12 2018 14:40,1554.764038,8.474935532,1812.56011,196.5084991,40,10,0.466821671
14 12 2018 14:50,1606.057007,8.642425537,1916.521307,197.6230011,50,10,0.167490005
14 12 2018 15:00,1430.07605,8.208658218,1651.654063,193.7108002,0,-50,-0.433767319
14 12 2018 15:10,1394.475952,8.026165962,1545.016317,194.8464966,10,10,-0.182492256
14 12 2018 15:20,1452.284058,8.226167679,1662.050445,196.0832062,20,10,0.200001717
14 12 2018 15:30,1452.723999,8.179443359,1634.369548,198.1035004,30,10,-0.046724319
14 12 2018 15:40,1772.290039,8.775620461,2000.469461,197.0980072,40,10,0.596177101
14 12 2018 15:50,2041.510986,9.294858932,2335.540691,201.5596008,50,10,0.519238472
14 12 2018 16:00,2188.525879,9.671714783,2570.495086,202.3603058,0,-50,0.37685585
14 12 2018 16:10,2003.949951,9.452830315,2439.024226,197.6139069,10,10,-0.218884468
14 12 2018 16:20,2050.974121,9.440626144,2431.016513,199.1015015,20,10,-0.01220417
14 12 2018 16:30,2191.253906,9.545981407,2475.906074,202.4837036,30,10,0.105355263
14 12 2018 16:40,2266.677979,9.695793152,2587.975969,202.2344971,40,10,0.149811745
14 12 2018 16:50,2110.714111,9.454021454,2439.805877,203.3934937,50,10,-0.241771698
14 12 2018 17:00,2242.573975,9.724506378,2608.560539,204.4304047,0,-50,0.270484924
14 12 2018 17:10,2320.86792,9.869488716,2708.246953,203.6009979,10,10,0.144982338
14 12 2018 17:20,2450.180908,10.16349983,2889.642643,206.7391968,20,10,0.294011116
14 12 2018 17:30,2535.447998,10.37763023,3005.41268,206.7769012,30,10,0.214130402
14 12 2018 17:40,2297.506104,9.882943153,2717.144953,207.1056976,40,10,-0.49468708
14 12 2018 17:50,1839.892944,8.971033096,2125.334086,209.9859009,50,10,-0.911910057
14 12 2018 18:00,1795.447998,8.985733986,2134.798247,208.684494,0,-50,0.01470089
14 12 2018 18:10,1538.920044,8.461893082,1804.547426,208.1699066,10,10,-0.523840904
14 12 2018 18:20,1625.137939,8.635587692,1912.240467,207.5081024,20,10,0.173694611
14 12 2018 18:30,2046.998047,9.48293972,2458.78716,206.9674072,30,10,0.847352028
14 12 2018 18:40,1804.946045,9.151904106,2242.341812,203.4850006,40,10,-0.331035614
14 12 2018 18:50,2248.534912,9.686888695,2581.534713,201.9069977,50,10,0.534984589
14 12 2018 19:00,2093.625,9.438759804,2429.792074,200.7216034,0,-50,-0.248128891
14 12 2018 19:10,2565.871094,10.35603046,2994.32777,200.8970947,10,10,0.91727066
14 12 2018 19:20,2603.9021,10.47008991,3051.406813,201.5733032,20,10,0.114059448
14 12 2018 19:30,2292.099121,9.82653904,2679.445636,199.4528961,30,10,-0.643550873
14 12 2018 19:40,2189.591064,9.585643768,2506.350121,200.9264984,40,10,-0.240895271
14 12 2018 19:50,2289.86499,9.902564049,2730.01563,198.3540039,50,10,0.31692028
14 12 2018 20:00,2218.673096,9.77029705,2640.806035,197.2247925,0,-50,-0.132266998
14 12 2018 20:10,2477.459961,10.41053963,3022.052452,196.5415955,10,10,0.640242577
14 12 2018 20:20,2291.891113,10.02299976,2806.319893,197.3047028,20,10,-0.387539864
14 12 2018 20:30,2254.079102,9.977311134,2777.913817,195.9575958,30,10,-0.045688629
14 12 2018 20:40,2669.560059,10.45938015,3046.198777,195.1636047,40,10,0.482069016
14 12 2018 20:50,3235.218994,11.57711029,3440.295889,195.9407043,50,10,1.117730141
14 12 2018 21:00,3202.820068,11.51791,3426.214473,195.6036987,0,-50,-0.059200287
14 12 2018 21:10,2836.26709,10.84587002,3215.265113,200.2080994,10,10,-0.672039986
14 12 2018 21:20,3170.64209,11.36849976,3387.603351,202.3977051,20,10,0.522629738
14 12 2018 21:30,3147.155029,11.78026009,3483.567218,200.5509949,30,10,0.41176033
14 12 2018 21:40,3216.134033,11.86201,3498.843011,200.0603943,40,10,0.081749916
14 12 2018 21:50,3383.396973,12.07363987,3532.939623,201.1721954,50,10,0.211629868
14 12 2018 22:00,3344.916016,11.84241009,3495.289653,200.7413025,0,-50,-0.231229782
14 12 2018 22:10,3427.51001,12.04294014,3528.469913,194.6634064,10,10,0.200530052
14 12 2018 22:20,3570.554932,12.3600502,3567.158859,195.510498,20,10,0.317110062
14 12 2018 22:30,3338.873047,11.83994007,3494.836997,195.0059052,30,10,-0.52011013
14 12 2018 22:40,2647.679932,10.37598038,3004.57057,191.2942963,40,10,-1.463959694
14 12 2018 22:50,3170.38208,11.39344978,3394.362657,192.1269989,50,10,1.017469406
14 12 2018 23:00,2777.800049,10.3022604,2966.163746,194.5435944,0,-50,-1.091189384
14 12 2018 23:10,3332.830078,12.0686903,3532.229736,191.7368011,10,10,1.766429901
14 12 2018 23:20,3602.246094,13.43352985,3600,197.4248962,20,10,1.364839554
14 12 2018 23:30,3602.293945,13.45645046,3600,195.1132965,30,10,0.022920609
14 12 2018 23:40,3602.301025,13.50494957,3600,198.8213959,40,10,0.048499107
14 12 2018 23:50,3602.305908,14.90888023,3600,198.773407,50,10,1.403930664
15 12 2018 00:00,3602.035889,15.19480991,3600,195.8670044,0,-50,0.28592968
15 12 2018 00:10,3602.220947,14.72290993,3600,195.1909943,10,10,-0.471899986
15 12 2018 00:20,3601.98999,13.95205975,3600,194.0991058,20,10,-0.770850182
15 12 2018 00:30,3602.293945,13.9864502,3600,191.0791931,30,10,0.03439045
15 12 2018 00:40,3602.281006,13.5320797,3600,192.4367981,40,10,-0.454370499
15 12 2018 00:50,3602.090088,13.21284008,3600,193.8883972,50,10,-0.319239616
15 12 2018 01:00,3602.319092,13.91514969,3600,194.5814056,0,-50,0.702309608
15 12 2018 01:10,3602.138916,13.91390991,3600,192.5491943,10,10,-0.001239777
15 12 2018 01:20,3601.971924,14.40719986,3600,195.5166016,20,10,0.493289948
15 12 2018 01:30,3601.89502,14.64350986,3600,196.2185059,30,10,0.236310005
15 12 2018 01:40,3601.97998,14.9986496,3600,197.0583954,40,10,0.355139732
15 12 2018 01:50,3601.688965,15.35179043,3600,196.0144958,50,10,0.353140831
15 12 2018 02:00,3601.876953,15.1012001,3600,192.8253021,0,-50,-0.250590324
15 12 2018 02:10,3602.021973,14.83329964,3600,192.7835999,10,10,-0.267900467
15 12 2018 02:20,3601.7229,15.22095966,3600,192.8699951,20,10,0.387660027
15 12 2018 02:30,3601.840088,15.11312962,3600,195.3365936,30,10,-0.107830048
15 12 2018 02:40,3601.943115,14.89453983,3600,196.3612976,40,10,-0.218589783
15 12 2018 02:50,3601.949951,14.54356956,3600,195.108902,50,10,-0.350970268
15 12 2018 03:00,3601.917969,15.31890011,3600,198.2825928,0,-50,0.775330544
15 12 2018 03:10,3602,15.57176971,3600,201.5254059,10,10,0.252869606
15 12 2018 03:20,3602.041016,15.57971001,3600,200.072403,20,10,0.007940292
15 12 2018 03:30,3601.733887,15.42055035,3600,198.5856018,30,10,-0.15915966
15 12 2018 03:40,3601.826904,15.11614037,3600,197.3233948,40,10,-0.304409981
15 12 2018 03:50,3601.933105,14.95365047,3600,197.3121948,50,10,-0.162489891
15 12 2018 04:00,3601.906006,14.84506035,3600,197.7185974,0,-50,-0.108590126
15 12 2018 04:10,3602.129883,15.24417019,3600,201.0937958,10,10,0.39910984
15 12 2018 04:20,3602.080078,15.23375988,3600,199.6734009,20,10,-0.010410309
15 12 2018 04:30,3601.934082,15.29006958,3600,195.5543976,30,10,0.0563097
15 12 2018 04:40,3601.586914,15.36662006,3600,195.5802002,40,10,0.076550484
15 12 2018 04:50,3602.100098,16.14813995,3600,197.9613953,50,10,0.78151989
15 12 2018 05:00,3602.173096,16.35106087,3600,197.526001,0,-50,0.202920914
15 12 2018 05:10,3602.114014,15.52602959,3600,195.7136993,10,10,-0.825031281
15 12 2018 05:20,3602.035889,15.40692043,3600,193.4689026,20,10,-0.119109154
15 12 2018 05:30,3601.840088,15.21030045,3600,192.3329926,30,10,-0.196619987
15 12 2018 05:40,3601.928955,14.64196968,3600,191.3419952,40,10,-0.568330765
15 12 2018 05:50,3601.837891,15.04465961,3600,191.3312988,50,10,0.402689934
15 12 2018 06:00,3601.850098,14.86450958,3600,192.0543976,0,-50,-0.180150032
15 12 2018 06:10,3602.010986,14.20674038,3600,192.6306,10,10,-0.657769203
15 12 2018 06:20,3601.860107,13.87063026,3600,191.7304993,20,10,-0.336110115
15 12 2018 06:30,3601.736084,13.90447998,3600,189.6446075,30,10,0.033849716
15 12 2018 06:40,3601.959961,15.05210018,3600,191.5014954,40,10,1.147620201
15 12 2018 06:50,3601.832031,15.21018028,3600,191.2480011,50,10,0.158080101
15 12 2018 07:00,3602.041016,15.05268955,3600,189.411499,0,-50,-0.15749073
15 12 2018 07:10,3601.966064,13.94754982,3600,189.4064941,10,10,-1.105139732
15 12 2018 07:20,3602.158936,14.15555954,3600,189.091095,20,10,0.20800972
15 12 2018 07:30,3602.425049,14.42282009,3600,189.2653961,30,10,0.267260551
15 12 2018 07:40,3602.218994,15.40437984,3600,191.2751007,40,10,0.981559753
15 12 2018 07:50,3602.153076,15.22169018,3600,190.6813965,50,10,-0.182689667
15 12 2018 08:00,3602.190918,14.67576027,3600,186.4004974,0,-50,-0.545929909
15 12 2018 08:10,3602.187988,14.86674023,3600,183.0811005,10,10,0.190979958
15 12 2018 08:20,3602.35498,14.89383984,3600,181.7207031,20,10,0.027099609
15 12 2018 08:30,3602.5,14.83045006,3600,181.7400055,30,10,-0.063389778
15 12 2018 08:40,3602.715088,15.56268024,3600,181.7736969,40,10,0.732230186
15 12 2018 08:50,3602.427979,15.70125008,3600,184.9066925,50,10,0.138569832
15 12 2018 09:00,3602.351074,15.22937012,3600,184.5895996,0,-50,-0.471879959
15 12 2018 09:10,3602.37793,15.06984997,3600,183.6719055,10,10,-0.159520149
15 12 2018 09:20,3602.139893,14.49670029,3600,182.1098938,20,10,-0.573149681
15 12 2018 09:30,3601.14502,13.61458969,3600,179.180603,30,10,-0.882110596
15 12 2018 09:40,3595.803955,13.09747982,3600,178.6723022,40,10,-0.517109871
15 12 2018 09:50,3367.349121,11.83090973,3493.172818,176.449707,50,10,-1.266570091
15 12 2018 10:00,2538.568115,9.580559731,2502.47922,177.8744965,0,-50,-2.250349998
15 12 2018 10:10,2091.674072,8.933152199,2100.98924,177.4391937,10,10,-0.647407532
15 12 2018 10:20,1829.769043,8.538585663,1851.840853,173.6239929,20,10,-0.394566536
15 12 2018 10:30,1226.590942,7.324561119,1169.056449,176.384903,30,10,-1.214024544
15 12 2018 10:40,1427.952026,7.752665997,1391.700826,178.5892029,40,10,0.428104877
15 12 2018 10:50,2033.036987,8.940052986,2105.419525,182.7301941,50,10,1.18738699
15 12 2018 11:00,2524.468994,9.952067375,2761.936892,183.6927032,0,-50,1.012014389
15 12 2018 11:10,2525.064941,9.891066551,2722.488785,184.949707,10,10,-0.061000824
15 12 2018 11:20,2227.205078,9.300575256,2339.277651,189.7926025,20,10,-0.590491295
15 12 2018 11:30,1857.517944,8.668147087,1932.650475,193.8670959,30,10,-0.632428169
15 12 2018 11:40,2093.978027,9.124880791,2224.787925,190.4291992,40,10,0.456733704
15 12 2018 11:50,2095.551025,9.274471283,2322.218281,189.8634949,50,10,0.149590492
15 12 2018 12:00,1581.956055,8.053724289,1560.910897,188.9154968,0,-50,-1.220746994
15 12 2018 12:10,1637.453979,8.240069389,1670.32426,185.8242035,10,10,0.1863451
15 12 2018 12:20,1710.170044,8.377275467,1752.876126,184.7830048,20,10,0.137206078
15 12 2018 12:30,1802.375,8.650444031,1921.545037,182.1546021,30,10,0.273168564
15 12 2018 12:40,1776.744995,8.748545647,1983.322134,181.1983948,40,10,0.098101616
15 12 2018 12:50,1542.688965,8.127028465,1603.558073,178.8587952,50,10,-0.621517181
15 12 2018 13:00,1657.328979,8.394779205,1763.519066,178.4250946,0,-50,0.26775074
15 12 2018 13:10,1719.011963,8.336139679,1727.960921,180.3878937,10,10,-0.058639526
15 12 2018 13:20,1886.265991,8.804829597,2019.01317,179.9792023,20,10,0.468689919
15 12 2018 13:30,2198.773926,9.471060753,2450.989071,180.5628967,30,10,0.666231155
15 12 2018 13:40,2002.357056,9.148065567,2239.846985,181.3950958,40,10,-0.322995186
15 12 2018 13:50,2044.708984,9.307781219,2343.989406,181.0364075,50,10,0.159715652
15 12 2018 14:00,2107.645996,9.487560272,2461.820728,179.2608032,0,-50,0.179779053
15 12 2018 14:10,1961.994995,9.190660477,2267.555572,179.7575989,10,10,-0.296899796
15 12 2018 14:20,1898.73999,9.067341805,2187.491035,181.5527039,20,10,-0.123318672
15 12 2018 14:30,1864.557983,9.055762291,2179.999062,179.8061981,30,10,-0.011579514
15 12 2018 14:40,1882.378052,8.973557472,2126.958595,181.5858002,40,10,-0.082204819
15 12 2018 14:50,1545.506958,8.324595451,1720.993681,181.8350067,50,10,-0.648962021
15 12 2018 15:00,1435.04895,8.091590881,1582.875183,180.8220978,0,-50,-0.23300457
15 12 2018 15:10,1480.369995,8.133914948,1607.591379,180.1062927,10,10,0.042324066
15 12 2018 15:20,1688.014038,8.787057877,2007.725181,175.6894989,20,10,0.653142929
15 12 2018 15:30,1705.875977,8.822072029,2029.980822,169.8238983,30,10,0.035014153
15 12 2018 15:40,1763.703979,8.765256882,1993.901105,169.2826996,40,10,-0.056815147
15 12 2018 15:50,1909.454956,8.890857697,2073.883149,171.3621063,50,10,0.125600815
15 12 2018 16:00,1805.275024,8.833942413,2037.540295,169.4290009,0,-50,-0.056915283
15 12 2018 16:10,1301.546997,7.791212082,1412.796072,169.2503052,10,10,-1.042730331
15 12 2018 16:20,1826.824951,8.895142555,2076.625523,168.3430023,20,10,1.103930473
15 12 2018 16:30,1772.962036,8.791711807,2010.679576,169.1040039,30,10,-0.103430748
15 12 2018 16:40,1660.620972,8.502457619,1829.509334,168.3273926,40,10,-0.289254189
15 12 2018 16:50,1675.718994,8.516187668,1837.985289,166.9804993,50,10,0.013730049
15 12 2018 17:00,1536.411011,8.210217476,1652.578763,166.8782043,0,-50,-0.305970192
15 12 2018 17:10,1441.887939,7.926074982,1487.951271,170.6898041,10,10,-0.284142494
15 12 2018 17:20,1206.667969,7.469185829,1242.032306,173.6761017,20,10,-0.456889153
